Track,Title,Brand,Agency,Category,Award Level,Board image
DIGITAL DESIGN,CARTIER - WATCHES AND WONDERS 2024,CARTIER,PUBLICIS LUXE,Spatial & Sculptural Exhibitions and Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a572059dfef54ad5b3eda33807bd7e7e
DIGITAL DESIGN,LENOVO FUTURE CENTER 40,LENOVO,ATELIER BRUECKNER,Spatial & Sculptural Exhibitions and Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f05bdd41b3aa468f8e459caa48b632b2
DIGITAL DESIGN,THE WORLD S BIGGEST AND CLEANEST BILLBOARD,SMYLE,FITZROY,Spatial & Sculptural Exhibitions and Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/57386ad6ba11432fa29628f7bffbcee4
DIGITAL DESIGN,PRICE PACKS,PENNY,SERVICEPLAN,Food,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a41aeee1b442424f978f77b71d55f8d3
DIGITAL DESIGN,RAWINO - CRAFTED BY TERROIR,OPG RAVNIK,STUDIO SONDA,Drinks,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8bd206a9508946a2b4fbe7192dce23fb
DIGITAL DESIGN,NEW GEN ENERGY,OLGERDIN,OLGERDIN,Drinks,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2841b86c409947a898f7b833d7da31a6
DIGITAL DESIGN,FOR THEM,MANE AND ESTHETIQUE DU COMBAT,VML,Other FMCG & Consumer Durables,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1ee34dc2373749779acfe7440d45ee48
DIGITAL DESIGN,PENTI PALPBOX,PENTI,VML,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e320dc7a1b604eea9ebae1f585bcfc89
DIGITAL DESIGN,FOR THEM,MANE AND ESTHETIQUE DU COMBAT,VML,Lifestyle Fashion Leisure Sports & Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1ee34dc2373749779acfe7440d45ee48
DIGITAL DESIGN,THE BLACK FOREST SNEAKERS,SCHWARZWALD-BLACK FOREST,SAINT ELMOS,Lifestyle Fashion Leisure Sports & Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/058bac319b8649f8810a45bfff42bb68
DIGITAL DESIGN,FISHING FOR DATA,BANK BNP PARIBAS POLAND,BNP PARIBAS BANK POLSKA SA,Lifestyle Fashion Leisure Sports & Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4625a99d4dd94c5cb8529b67edafcff0
DIGITAL DESIGN,RAINBOW WOOL,SCHAFEREI STUCKE,SERVICEPLAN,Lifestyle Fashion Leisure Sports & Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1611f9e45dc543559004e832988a89ca
DIGITAL DESIGN,WORKWEAR FOR KIDS,SOS CHILDREN S VILLAGES,NORD DDB,Infant Products Toys & Educational Products,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/eeb72dfd60ee48fa902e472badb2512e
DIGITAL DESIGN,STRUGGLY A DIFFERENT WAY TO LEARN THINK AND GROW,STRUGGLY,DENKWERK,Infant Products Toys & Educational Products,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cccc790d0f0d47f6b117c9a685244776
DIGITAL DESIGN,FITBOWL,KARACA HOME,VML,Medical Products,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e6c141614d7f45d08129ca8c666311e5
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,TAMPON FOR MENSTRUATION,VUOKKOSET,TBWA\Helsinki,Social Behaviour & Cultural Insight,Grand Prix,https://ascentialcdn.filespin.io/api/v1/conversion/6b7bb53f39df452f8c791b0a15d7dd1e
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE EVERYDAY TACTICIAN,XBOX,McCANN,Launch-Relaunch,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/7c2d069dafe1485c9e355a842cdb238d
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE MEAL,MCDONALD S,LEO BURNETT,Social Behaviour & Cultural Insight,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/f75cdaac804240c1818d0a329a4a8449
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,ROB IT TO GET IT,DISTANCE,BETC,Use of Events & Stunts,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/6195ed261b0047f1ac32b6b79193cc9c
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,PUB MUSEUMS,HEINEKEN,LEPUB,Brand Voice & Strategic Storytelling,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/d071b1c12dc34f599febe3a0602eae9c
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE BORING PHONE,HEINEKEN,THE ROMANS,Sponsorship & Brand Partnerships,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/3a032dc9f15e47d6a1e1ddeca1ed13b1
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,SUPERCUBE,KNORR,WEBER SHANDWICK,Social Behaviour & Cultural Insight,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/be26abcfe01349a3959ba496a385a457
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,DOMINO S HEATSUIT,DOMINO S PIZZA,ONE GREEN BEAN,Breakthrough on a Budget,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/80080f55a63c4b15946002b3307a2185
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE MEAL,MCDONALD S,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/f75cdaac804240c1818d0a329a4a8449
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,WAITING TO LIVE,NHS,VML,Not-for-profit - Charity - Government,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/07f7e7d7e94e49998c9df6aa0c45a2f7
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,OLYMPIC CURRY,MCDONALD S,DDB PARIS,Real-time Response,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/08009d00c991420f828ddb6f2d6cf933
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE SOCIAL SWAP,HEINEKEN�,EDELMAN,Innovative Use of Influencers-Creators,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/65e2f2bd19ff41a4a66302c0ad495e5a
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,FAKE MOSS,ALDI UK,McCANN MANCHESTER,Use of Events & Stunts,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/81bb62fe520f4d5aa8203676bcce1011
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE MELANOMA LAW,SKIN CANCER UK,OGILVY,Single-market Campaign,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/f72683ecb7434840ad444df95ed2c867
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,ROB IT TO GET IT,DISTANCE,BETC,Breakthrough on a Budget,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/6195ed261b0047f1ac32b6b79193cc9c
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,PUB MUSEUMS,HEINEKEN,LEPUB,Corporate Purpose & Social Responsibility,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/d071b1c12dc34f599febe3a0602eae9c
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE BORING PHONE,HEINEKEN,LEPUB,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/b9ff58532c1848bbbced821ffd771218
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,COPENPAY,VISIT COPENHAGEN,MENSCH,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/ec58c4fb7e654af3a640357e67fd18c5
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,VISIT SWEDEN NOT SWITZERLAND,VISIT SWEDEN,FORSMAN & BODENFORS,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/604b5aa437494216b59619f8354f92ef
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,CALL GLENN,CHILD FOCUS,VML BELGIUM,Not-for-profit - Charity - Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/c6111e638ea74088b873ac8177c09ae5
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,SIGNING OF THE YEAR,THE SWEDISH CHILDHOOD CANCER FUND,BARNCANCERFONDEN,Not-for-profit - Charity - Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/15a51b754a6b4b5eb710f0bf35c00fb8
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,FASHION AGAINST FASCISM,LAUT GEGEN NAZIS,JUNG VON MATT AG,Not-for-profit - Charity - Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/f2177114aa064cc39e29f8e4ad9cd465
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE MOVE TO -15,DP WORLD,EDELMAN,Research Data & Analytics,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8a0318a6ae1641cf8bdc5b7bfd2212f1/storyboard_000008.jpg
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE SOCIAL SWAP,HEINEKEN�,EDELMAN,Use of Events & Stunts,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/65e2f2bd19ff41a4a66302c0ad495e5a
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,UNSILENCE THE VIOLENCE,TERRE DES FEMMES,SCHOLZ & FRIENDS,Use of Events & Stunts,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/46a3c3b3348540f393197e9dab23131a
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,HER NAME IN THE GAME,AC MILAN,SERVICEPLAN ITALY,Use of Events & Stunts,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/e49a12791fec443c9fe05334eaf8fd9e
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,150 YEARS OF WHATEVERKEN,HEINEKEN,LEPUB,Brand Voice & Strategic Storytelling,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/ab4b977a7a164855b7995ae7819dffc2
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,UNSEALED BOOKS 1726655844407,LIRA,VML HUNGARY,Local Brand,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/bfbadd25bc9c4cd6aa38762dec104851
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,BETIS PREGNANCY TEST,REAL BETIS BALOMPIE,VML SPAIN,Local Brand,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/b17e9b6cfbe74b6e974a9afe429c63c0
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,WAITING TO LIVE,NHS,VML,Single-market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/07f7e7d7e94e49998c9df6aa0c45a2f7
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,SIGNING OF THE YEAR,THE SWEDISH CHILDHOOD CANCER FUND,BARNCANCERFONDEN,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/72f17cb6f375433e9a7dfa9dd27bd7e5
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE ANTI-AGE AGE LIMIT,APOTEK HJARTAT,WENDERFALCK,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/df6c486afbcc4baa930e9d5241b71793
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,DON T DRINK AND DIVE,MALIBU,WIEDEN+KENNEDY,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/1534d5663c5e4a6e8f3d19e2ad74f81f
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE BOUILLON BAG,KNORR,MULLENLOWE UK,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c96841b674e44df987fdecd8fc0b844e
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE RUGENWALDER WURSTPROMOTER,RUGENWALDER MUHLE,SERVICEPLAN,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/900ad7c7af9b4b6d91d3bbd3b71c6895
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,DARTY - LONG LASTING REVIEWS,DARTY,PUBLICIS CONSEIL,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7625e95b8cf544cf90578257d52054a0
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,150 YEARS OF WHATEVERKEN,HEINEKEN,LEPUB,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ab4b977a7a164855b7995ae7819dffc2
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,AIZOME WASTECARE INDUSTRIAL WASTE � CERTIFIED AS SKINCARE,AIZOME,SERVICEPLAN,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c844727246684ed7877ede504f3f0b05
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,HYUNDAI GETS ITS DRIVERS LICENSE,HYUNDAI,JUNG VON MATT AG,Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/11f0dc999a6644e590b72d390241d4df
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,OFFLINE ISLAND,VISIT KOTKA-HAMINA,SEK,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e51bb2eb391b4e4cb289f08a4fc51e01
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,TRAMWAY TO LOVE - THE BVG-MUSICAL OF PUBLIC TRANSPORT,BERLINER VERKEHRSBETRIEBE BVG,JUNG VON MATT AG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d7c5e42e2cf6427bb8ba694cd27dcb08
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,SWITCH SIDES,MCDONALD S,TBWA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0e01ec3f8cbe44e3b2181a29e9509081
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,ART UNLOCKED - THE VERY ILLEGAL EXHIBIT,59RIVOLI,MORTIERBRIGADE,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e7c816a3d3284d57b648967dda3d6e47
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THREADS OF TRADITION,ATG,GULLERS GRUPP,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f287d57bfd5d4ec6ace7966b9e9b0450
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE 100TH EDITION,FRANKFURTER ALLGEMEINE ZEITUNG,SCHOLZ & FRIENDS,Media-Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/af6ef9379f0645768afa37b3bc27cfc5
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,UNSEALED BOOKS 1726655844407,LIRA,VML HUNGARY,Media-Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bfbadd25bc9c4cd6aa38762dec104851
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE FUTURE FAN STAGE,WAY OUT WEST,NORD DDB,Media-Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8c29e5e5ea0a4f0bb439fed6b2fa4f42
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,MONT NETFLIX,NETFLIX,JOE PUBLIC,Media-Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5432d7ddce2b404db0c1d6bed2691177
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE FREEDOM EDITION,SOCIETY,BETC,Media-Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/22711e1305ca4016ab89550bee2ca3ce
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,SMARTREE S 15 UNDER 15,SMARTREE,VML,Consumer Services-Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/62a63ee24b4446b7befdc44657e01d16
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,GIVING A VOICE TO THE UNHEARD,ISLAM ALIJAJ,TEAM FARNER,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/aeb73436bf854f70b5baf421963ed3a2
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,UNSILENCE THE VIOLENCE,TERRE DES FEMMES,SCHOLZ & FRIENDS,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/46a3c3b3348540f393197e9dab23131a
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE ECOCHEQUE HACK,111111,VML BELGIUM,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7656715d79854cd6be232d91783946cf
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE DEAD SEA,GREENPEACE,&Co - NoA,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9f1ab43e621f48b691e0ae42bc07a7fa
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE HIDDEN STORY,ASSOCIATION L ENFANT BLEU,ASSOCIATION L ENFANT BLEU,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ef889ce44a4e4e58b63cb8c3a578529d
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE BIGGER DRAW,HMG,JUNG VON MATT AG,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e5b4c57afa6d4da1948a7bff7f5048da
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE BIG SHAKE UP,AKTION DEUTSCHLAND HILFT EV ALLIANCE OF GERMAN AID ORGANISATIONS,HAVAS,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6cc257883e44851b7359fc42a7d5563
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,TRAFFICKING INCORPORATED,TALITA,AKESTAM HOLST,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/778ced820d3d499ebcb48d7c14c5340d
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE STREET OF LIFE,THE DOCUMENTALISTS FOUNDATION,NOBLE GRAPHICS,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1efd3c467c7c4cf19081d27a16090a47
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,LOOK FOR FREEDOM,AMNESTY INTERNATIONAL,HAVAS,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/454594a9b6b84da5a13a204303be7c56
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE UNUSUAL SUSPECTS,CHILD X,NORD DDB,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7ff01a2574b14b5391356d8790faa216
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE MINEFIELD HONEY PROJECT,MINISTRY OF FOREIGN AFFAIRS OF UKRAINE KERNEL,SAATCHI & SAATCHI UKRAINE,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3900958a1676449288589c988eb8d85a
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,GUSTAVE ROUSSY - A TRUE STORY,GUSTAVE ROUSSY,PUBLICIS CONSEIL,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b7eba9e84da94535a1d2d5ec6121a3f0/storyboard_000008.jpg
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,WEARETHEPANDA,WORLD WILDLIFE FUND WWF,ACCENTURE SONG,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/72ef7f5f3d724e3ea144a216429dcc1d
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,TH3 EXT1NTION NUMB3RS,WORLD WILDLIFE FUND WWF,ACCENTURE SONG,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/473f78817f074c6fa34a8ee94f57cc10
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,APNEA,LEGAMBIENTE,LEO BURNETT,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cb5830764c124a3f94b7f2c745deaed3
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,ALDIDAS,ALDI UK,McCANN MANCHESTER,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d770120b96d742d5a44a91b6f1d295b0
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,ASSUME THAT I CAN,COORDOWN,INDIANA PRODUCTION COMPANY,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/16a32c06ca9d4517915b8d30ccd12280
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,FASHION AGAINST FASCISM,LAUT GEGEN NAZIS,JUNG VON MATT AG,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3dd215bdb2924e2f8352b897069d1308
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE RUGENWALDER WURSTPROMOTER,RUGENWALDER MUHLE,SERVICEPLAN,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/dbaea31fb0a749bab5e7d8e05e7f175c
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,ADIDAS X DFB EURO 2024 AWAY JERSEY,ADIDAS,JUNG VON MATT AG,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a36d27631a1c410db41782b840f26e58
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE CLIMATE GAMES,WORLD WILDLIFE FUND WWF,TRY,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/51e95a26e33947f895cbbfe2fdd1a792/storyboard_000008.jpg
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,10 MORE YEARS INKED,CARLSBERG,WORTH YOUR WHILE AGENCY,Content Creation & Production,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b55059a4ea134b29a1338b6f82a095bf
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,SINGWITHSIGNS,SAMSUNG,LEO BURNETT,Content Creation & Production,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9ba9fb777ddb45d1b3fdff1e29d68cb0
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,KID WALKERS,MULTIOPTICAS,MULTIOPTICAS,Content Discovery & Amplification,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ef5a8d8e42bf439599f1eb9e12267a38
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,SIGNING OF THE YEAR,THE SWEDISH CHILDHOOD CANCER FUND,BARNCANCERFONDEN,Innovative Use of Influencers-Creators,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ed72b3528d8b45a29872a4e1336ea423
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,GREETINGS FROM LA BANLIEUE,HEETCH,BETC,Innovative Use of Influencers-Creators,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/fbfc46404bdb47a0b068e58860529645/storyboard_000008.jpg
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,OPTIC 2000 CHALLENGER,OPTIC 2000,AUSTRALIEGAD,Innovative Use of Influencers-Creators,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c94d389c3233455fbf479875d1b12436
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,MASTERCLASS OF HAPPINESS,VISIT FINLAND,BUSINESS FINLAND,PR Effectiveness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/dddb305cf6934d9bb726106f9c902281
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,GIVING A VOICE TO THE UNHEARD,ISLAM ALIJAJ,TEAM FARNER,PR Effectiveness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6a3c08f51a7b4d82839b1585492d605c
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,RAINBOW WOOL,SCHAFEREI STUCKE,SERVICEPLAN,PR Effectiveness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/debdd92242a24d6c9b1475a36917da33
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE MORETIME PROJECT,�ST-FINNMARKRADET,GEELMUYDEN KIESE AS,Media Relations,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f2b326935e054a9fa9fb5108579d0d5c
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,DAILY DOSE OF NATURE,AS ADVENTURE,MMBSY,Media Relations,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/20c0e3ba378647aeafb57d4ac38af028
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE FREEDOM EDITION,SOCIETY,BETC,Media Relations,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/22711e1305ca4016ab89550bee2ca3ce
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE DEAD SEA,GREENPEACE,&Co - NoA,Use of Events & Stunts,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9f1ab43e621f48b691e0ae42bc07a7fa
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,SLEEP RAVE,SAMSUNG,EDELMAN,Use of Events & Stunts,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/68a76bb3247144379d77074f3a80d56f
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,HEINZ BECOMES HELLMANNS,HELLMANN S,EDELMAN,Use of Events & Stunts,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/559623313bf4412d8a65c6807a22140d
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,HIDDEN FAN CODES,XBOX,EDELMAN,Use of Events & Stunts,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c930ce99f63c450eb0b478bd44fbb3c2
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE FUTURE FAN STAGE,WAY OUT WEST,NORD DDB,Use of Events & Stunts,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8c29e5e5ea0a4f0bb439fed6b2fa4f42
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,COPENPAY,VISIT COPENHAGEN,MENSCH,Use of Events & Stunts,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ec58c4fb7e654af3a640357e67fd18c5
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,MONT NETFLIX,NETFLIX,JOE PUBLIC,Use of Events & Stunts,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5432d7ddce2b404db0c1d6bed2691177
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,ART UNLOCKED - THE VERY ILLEGAL EXHIBIT,59RIVOLI,MORTIERBRIGADE,Use of Events & Stunts,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e7c816a3d3284d57b648967dda3d6e47
SOCIAL BEHAVIOUR & CULTURAL INSIGHT,THE ECOCHEQUE HACK,111111,VML BELGIUM,Launch-Relaunch,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7656715d79854cd6be232d91783946cf
