Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image,Permalink
Dubai Lynx,2023,CONSUMER PRODUCTS,UNSEEN TEARS,HOME CENTRE,LEO BURNETT,Multi-Channel Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f2e345bbd6a64a9494857757bc44f939,/awards/dubai_lynx/2023/campaigns/unseen-tears-home-centre-leo-burnett-2023-13/
Dubai Lynx,2023,CONSUMER PRODUCTS,SUPER STAR SIGNAL,HARDEES,? AND US,Multi-Channel Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3f2278d563b8436697298e9f922fc194,/awards/dubai_lynx/2023/campaigns/super-star-signal-hardees-and-us-2023-16/
Dubai Lynx,2023,CONSUMER PRODUCTS,TWO STORIES ONE TEA,PROJECT CHAIWALA,LEO BURNETT,FMCG including Food & Drink,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/163efcd149d04784925136c5176363af,/awards/dubai_lynx/2023/campaigns/two-stories-one-tea-project-chaiwala-leo-burnett-2023-3/
Dubai Lynx,2023,CONSUMER PRODUCTS,NON FORGETTABLE TOKENS,OMINO BIANCO,VMLY&R,Consumer Products,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/37c7eb0b38f345749963493d392c0d0c,/awards/dubai_lynx/2023/campaigns/non-forgettable-tokens-omino-bianco-vmly-and-r-2023-6/
Dubai Lynx,2023,CONSUMER PRODUCTS,TWO STORIES ONE TEA,PROJECT CHAIWALA,LEO BURNETT,Consumer Products,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/efdf7802399f437cbbe8bdf612997075,/awards/dubai_lynx/2023/campaigns/two-stories-one-tea-project-chaiwala-leo-burnett-2023-4/
Dubai Lynx,2023,CONSUMER PRODUCTS,THE UNSTAINABLE THOBE,HEINZ,WUNDERMAN THOMPSON,Consumer Products,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6d211e1db26f41098ed3041ef20a7cac,/awards/dubai_lynx/2023/campaigns/the-unstainable-thobe-heinz-wunderman-thompson-2023-6/
Dubai Lynx,2023,CONSUMER PRODUCTS,OREO & FRIENDS,OREO,SAATCHI & SAATCHI ME,Environmental & Social Impact,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c89d39c5871f4e03a2aea99173ad0095,/awards/dubai_lynx/2023/campaigns/oreo-and-friends-oreo-saatchi-and-saatchi-me-2023-10/
Dubai Lynx,2023,CONSUMER PRODUCTS,COLOURCHECK,BABYSHOP,PUBLICIS MIDDLE EAST,Environmental & Social Impact,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/48b75c5c0cc3418199dd373cf325c9d9,/awards/dubai_lynx/2023/campaigns/colourcheck-babyshop-publicis-middle-east-2023-6/
Dubai Lynx,2023,CONSUMER PRODUCTS,SOLE MUSIC,ANGHAMI,? AND US,Environmental & Social Impact,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/30de3a24ae3941468b0ec73fae015519,/awards/dubai_lynx/2023/campaigns/sole-music-anghami-and-us-2023-15/
Dubai Lynx,2023,CONSUMER PRODUCTS,THE UNSTAINABLE THOBE,HEINZ,WUNDERMAN THOMPSON,Innovation & Solution,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6d211e1db26f41098ed3041ef20a7cac,/awards/dubai_lynx/2023/campaigns/the-unstainable-thobe-heinz-wunderman-thompson-2023-7/
Dubai Lynx,2023,CONSUMER PRODUCTS,SOLE MUSIC,ANGHAMI,? AND US,Innovation & Solution,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6784c38de3443f09ef90da14351e365,/awards/dubai_lynx/2023/campaigns/sole-music-anghami-and-us-2023-16/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE RAVI SUPERSTAR,ADIDAS,HAVAS MIDDLE EAST,Sponsorship & Brand Partnership,Grand Prix,https://ascentialcdn.filespin.io/api/v1/conversion/3069a228e4294cfc9f6ead911b35ca04,/awards/dubai_lynx/2023/campaigns/the-ravi-superstar-adidas-havas-middle-east-2023-3/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,EMPTY PLATES,UAE GOVERNMENT MEDIA OFFICE,SAATCHI & SAATCHI ME,PR Effectiveness,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/ea78673923954019a15e2134264a49c5,/awards/dubai_lynx/2023/campaigns/empty-plates-uae-government-media-office-saatchi-and-saatchi-me-2023-14/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,DIRTY LAUNDRY,ABAAD RESOURCE CENTER FOR GENDER EQUALITY,LEO BURNETT,Integrated Campaign led by PR,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/2cd3ba9039414021b69becd713f0efbf,/awards/dubai_lynx/2023/campaigns/dirty-laundry-abaad-resource-center-for-gender-equality-leo-burnett-2023-4/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE UNDENIABLE STREET VIEW,NOVA UKRAINE VOICES OF CHILDREN VOSTOK SOS UNITED 24,? AND US,Crisis Communications & Issue Management,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/9e71ddebeb93428296512ed11ef3233e,/awards/dubai_lynx/2023/campaigns/the-undeniable-street-view-nova-ukraine-voices-of-children-vostok-sos-united-24-and-us-2023-11/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,NEWSPAPERS INSIDE THE NEWSPAPER,ANNAHAR NEWSPAPER,IMPACT BBDO,Local Brand,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/c38436f5e02d4d64a3c74ac1547dba6a,/awards/dubai_lynx/2023/campaigns/newspapers-inside-the-newspaper-annahar-newspaper-impact-bbdo-2023-16/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE UNSTAINABLE THOBE,HEINZ,WUNDERMAN THOMPSON,Single Market Campaign,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/6d211e1db26f41098ed3041ef20a7cac,/awards/dubai_lynx/2023/campaigns/the-unstainable-thobe-heinz-wunderman-thompson-2023-8/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE WATER OF JUSTICE,THE TUNISIAN LEAGUE FOR THE DEFENSE OF HUMAN RIGHTS LTDH,3SG,Breakthrough on a Budget,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/fd281ebf81e44331bde1d4232b398507,/awards/dubai_lynx/2023/campaigns/the-water-of-justice-the-tunisian-league-for-the-defense-of-human-rights-ltdh-3sg-2023-11/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE UNSTAINABLE THOBE,HEINZ,WUNDERMAN THOMPSON,Consumer Goods,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/6d211e1db26f41098ed3041ef20a7cac,/awards/dubai_lynx/2023/campaigns/the-unstainable-thobe-heinz-wunderman-thompson-2023-9/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,WAXING LADY TUTORIALS,GHAR PAR / INDUS HOSPITAL,IMPACT BBDO,Healthcare,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/a224d3ba64dc4190bfd622ec6cc03ffb,/awards/dubai_lynx/2023/campaigns/waxing-lady-tutorials-ghar-par-indus-hospital-impact-bbdo-2023-9/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,DIRTY LAUNDRY,ABAAD RESOURCE CENTER FOR GENDER EQUALITY,LEO BURNETT,Not-for-profit & Charity & Government,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/2cd3ba9039414021b69becd713f0efbf,/awards/dubai_lynx/2023/campaigns/dirty-laundry-abaad-resource-center-for-gender-equality-leo-burnett-2023-5/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE RAVI SUPERSTAR,ADIDAS,HAVAS MIDDLE EAST,Social Behaviour & Cultural Insight,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/3069a228e4294cfc9f6ead911b35ca04,/awards/dubai_lynx/2023/campaigns/the-ravi-superstar-adidas-havas-middle-east-2023-4/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE HIDDEN ROOM,HOME BOX,LEO BURNETT,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/683e8aac01b6421e92961b75028acd0c,/awards/dubai_lynx/2023/campaigns/the-hidden-room-home-box-leo-burnett-2023-11/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE WATER OF JUSTICE,THE TUNISIAN LEAGUE FOR THE DEFENSE OF HUMAN RIGHTS LTDH,3SG,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/fd281ebf81e44331bde1d4232b398507,/awards/dubai_lynx/2023/campaigns/the-water-of-justice-the-tunisian-league-for-the-defense-of-human-rights-ltdh-3sg-2023-12/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE CURRENCY OF CORRUPTION,LEBANESE TRANSPARENCY ASSOCIATION (LTA),LEO BURNETT,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/a63bedbc68c448c59a5a112a4b77600c,/awards/dubai_lynx/2023/campaigns/the-currency-of-corruption-lebanese-transparency-association-lta-leo-burnett-2023-17/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,A GRADUATION CEREMONY,VISA,SAATCHI & SAATCHI ME,Innovative Use of Influencers,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/fa74ae0caac94372adc7bea72a457e63,/awards/dubai_lynx/2023/campaigns/a-graduation-ceremony-visa-saatchi-and-saatchi-me-2023-7/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,DIRTY LAUNDRY,ABAAD RESOURCE CENTER FOR GENDER EQUALITY,LEO BURNETT,Innovative Use of Influencers,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/2cd3ba9039414021b69becd713f0efbf,/awards/dubai_lynx/2023/campaigns/dirty-laundry-abaad-resource-center-for-gender-equality-leo-burnett-2023-6/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,EMPTY PLATES,UAE GOVERNMENT MEDIA OFFICE,SAATCHI & SAATCHI ME,Use of Events & Stunts,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/ea78673923954019a15e2134264a49c5,/awards/dubai_lynx/2023/campaigns/empty-plates-uae-government-media-office-saatchi-and-saatchi-me-2023-15/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE CURRENCY OF CORRUPTION,LEBANESE TRANSPARENCY ASSOCIATION (LTA),LEO BURNETT,Use of Events & Stunts,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/a63bedbc68c448c59a5a112a4b77600c,/awards/dubai_lynx/2023/campaigns/the-currency-of-corruption-lebanese-transparency-association-lta-leo-burnett-2023-18/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE HIDDEN ROOM,HOME BOX,LEO BURNETT,Brand Voice & Strategic Storytelling,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/683e8aac01b6421e92961b75028acd0c,/awards/dubai_lynx/2023/campaigns/the-hidden-room-home-box-leo-burnett-2023-12/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,SOLE MUSIC,ANGHAMI,? AND US,Use of Technology,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/c6784c38de3443f09ef90da14351e365,/awards/dubai_lynx/2023/campaigns/sole-music-anghami-and-us-2023-17/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE RIGHT TO POWER,LOGI ENERGY,SAATCHI & SAATCHI ME,Public Affairs & Lobbying,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/a4f006f0256e45c8a58ee95c9d284d1e,/awards/dubai_lynx/2023/campaigns/the-right-to-power-logi-energy-saatchi-and-saatchi-me-2023-5/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE WATER OF JUSTICE,THE TUNISIAN LEAGUE FOR THE DEFENSE OF HUMAN RIGHTS LTDH,3SG,Integrated Campaign led by PR,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/fd281ebf81e44331bde1d4232b398507,/awards/dubai_lynx/2023/campaigns/the-water-of-justice-the-tunisian-league-for-the-defense-of-human-rights-ltdh-3sg-2023-13/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE HIDDEN ROOM,HOME BOX,LEO BURNETT,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/683e8aac01b6421e92961b75028acd0c,/awards/dubai_lynx/2023/campaigns/the-hidden-room-home-box-leo-burnett-2023-13/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,WAXING LADY TUTORIALS,GHAR PAR / INDUS HOSPITAL,IMPACT BBDO,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/a224d3ba64dc4190bfd622ec6cc03ffb,/awards/dubai_lynx/2023/campaigns/waxing-lady-tutorials-ghar-par-indus-hospital-impact-bbdo-2023-10/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,SHRINE SAVIORS,YOKOHAMA TIRES / ROADS FOR LIFE,IMPACT BBDO,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/404400171b1545edb751570c72f62739,/awards/dubai_lynx/2023/campaigns/shrine-saviors-yokohama-tires-roads-for-life-impact-bbdo-2023-11/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE RAVI SUPERSTAR,ADIDAS,HAVAS MIDDLE EAST,Market Disruption,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/3069a228e4294cfc9f6ead911b35ca04,/awards/dubai_lynx/2023/campaigns/the-ravi-superstar-adidas-havas-middle-east-2023-5/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,OREO & FRIENDS,OREO,SAATCHI & SAATCHI ME,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/87559aee70384463870807865b66b9ed,/awards/dubai_lynx/2023/campaigns/oreo-and-friends-oreo-saatchi-and-saatchi-me-2023-11/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,ASTER GUARDIANS GLOBAL NURSING AWARD,ASTER DM HEALTHCARE,ASTER DM HEALTHCARE,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e9c3f8a087044867bad4350054aed7d2,/awards/dubai_lynx/2023/campaigns/aster-guardians-global-nursing-award-aster-dm-healthcare-aster-dm-healthcare-2023/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE RIGHT TO POWER,LOGI ENERGY,SAATCHI & SAATCHI ME,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a4f006f0256e45c8a58ee95c9d284d1e,/awards/dubai_lynx/2023/campaigns/the-right-to-power-logi-energy-saatchi-and-saatchi-me-2023-6/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,WALL STREET BALLS,TESTICULAR CANCER SOCIETY,FP7 McCANN,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bb32aed0408a46e2826c44dae2e7ed0a,/awards/dubai_lynx/2023/campaigns/wall-street-balls-testicular-cancer-society-fp7-mccann-2023-11/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,MCSWINGS,MCDONALDS,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6ce6cd77c0174240a07c3825d22ff4d1,/awards/dubai_lynx/2023/campaigns/mcswings-mcdonalds-leo-burnett-2023-12/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE DRIVE THRU SCHOOL,MCDONALDS,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c9c981748c344c92b78be763fc6848da,/awards/dubai_lynx/2023/campaigns/the-drive-thru-school-mcdonalds-leo-burnett-2023-14/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE VISITOR FROM THE FUTURE,UAE GOVERNMENT MEDIA OFFICE,UAE GOVERNMENT MEDIA OFFICE,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3409beddb7c34d05a62daec30f1aed37,/awards/dubai_lynx/2023/campaigns/the-visitor-from-the-future-uae-government-media-office-uae-government-media-office-2023-5/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,SUPER STAR SIGNAL,HARDEES,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3f2278d563b8436697298e9f922fc194,/awards/dubai_lynx/2023/campaigns/super-star-signal-hardees-and-us-2023-17/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,ONE-STAR COOKBOOK,DELIVEROO,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8144c6be88ce446b9b0c4ec7fa67566c,/awards/dubai_lynx/2023/campaigns/one-star-cookbook-deliveroo-and-us-2023-13/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,UNAIMAGINABLE,HARDEES,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ed83adbed0354b9695d0bfd95d10d16d,/awards/dubai_lynx/2023/campaigns/unaimaginable-hardees-and-us-2023-11/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,DELIVERY FROM THE FUTURE,HUNGERSTATION,WUNDERMAN THOMPSON,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4513d0ee443d442b993864681b29f24e,/awards/dubai_lynx/2023/campaigns/delivery-from-the-future-hungerstation-wunderman-thompson-2023-2/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,DUBAI PRESENTS,DUBAI ECONOMY & TOURISM,STARCOM,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5ba0a1931da34b388f3c2f79177e02e1/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/dubai-presents-dubai-economy-and-tourism-starcom-2023-4/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THIS WORLD DESERVES LIFE,UMNIAH,POMELO,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0b014020cab84c8c8fb3c24561c255cd/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/this-world-deserves-life-umniah-pomelo-2023-6/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,NEWSPAPERS INSIDE THE NEWSPAPER,ANNAHAR NEWSPAPER,IMPACT BBDO,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c38436f5e02d4d64a3c74ac1547dba6a,/awards/dubai_lynx/2023/campaigns/newspapers-inside-the-newspaper-annahar-newspaper-impact-bbdo-2023-17/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE GOOD JEALOUSY,OOREDOO KUWAIT,KAIRO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4b9dfe742437439ebe60ba7ae3d13f7d,/awards/dubai_lynx/2023/campaigns/the-good-jealousy-ooredoo-kuwait-kairo-2023-7/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE UNWINNABLE RACE,GEMS EDUCATION,MEMAC OGILVY,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f81a3b2bc7c6453e87c3de0bbf1a2a25,/awards/dubai_lynx/2023/campaigns/the-unwinnable-race-gems-education-memac-ogilvy-2023-3/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,RACE FOR LIFE,BEEAH,LEO BURNETT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e43983b59b4545109e5458715e5b2da3,/awards/dubai_lynx/2023/campaigns/race-for-life-beeah-leo-burnett-2023-9/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE OUT OF THIS WORLD MATCH,MASTERCARD,FP7 McCANN,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/286ba1e6d8584484adc323d161a6aebd,/awards/dubai_lynx/2023/campaigns/the-out-of-this-world-match-mastercard-fp7-mccann-2023-7/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,AL AZIYA,EMIRATES,LEO BURNETT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/54f8fe9a87374179960ab25c4b642da3,/awards/dubai_lynx/2023/campaigns/al-aziya-emirates-leo-burnett-2023/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,NAFIS | EMIRATIZATION OF THE UAE PRIVATE SECTOR,NAFIS,HILLKNOWLTON STRATEGIES,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3fe9e1f9676f40639fed0ee7659ed7a1,/awards/dubai_lynx/2023/campaigns/nafis-emiratization-of-the-uae-private-sector-nafis-hillknowlton-strategies-2023/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,RIYADH THE NEW CITY OF LIGHT,RIYADH ART,HILLKNOWLTON STRATEGIES,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2b5dcac875384c179df0d90ed3dedf40,/awards/dubai_lynx/2023/campaigns/riyadh-the-new-city-of-light-riyadh-art-hillknowlton-strategies-2023/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,SOUND OF THE FLAG,KING SALMAN CENTER FOR DISABILITY RESEARCH,SRMG LABS,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/31151728d8e341c6bf331e3ddbad77a8,/awards/dubai_lynx/2023/campaigns/sound-of-the-flag-king-salman-center-for-disability-research-srmg-labs-2023-13/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,UNHCR | RULES OF HUMANITY,UNHCR,MEMAC OGILVY LEBANON,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/32de63ad7ae34706b3a3051bd3dc3bfd,/awards/dubai_lynx/2023/campaigns/unhcr-rules-of-humanity-unhcr-memac-ogilvy-lebanon-2023/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE UNDENIABLE STREET VIEW,NOVA UKRAINE VOICES OF CHILDREN VOSTOK SOS UNITED 24,? AND US,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9e71ddebeb93428296512ed11ef3233e,/awards/dubai_lynx/2023/campaigns/the-undeniable-street-view-nova-ukraine-voices-of-children-vostok-sos-united-24-and-us-2023-12/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THIS WORLD DESERVES LIFE,UMNIAH,POMELO,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0b014020cab84c8c8fb3c24561c255cd/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/this-world-deserves-life-umniah-pomelo-2023-7/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,RIYADH THE NEW CITY OF LIGHT,RIYADH ART,HILLKNOWLTON STRATEGIES,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2b5dcac875384c179df0d90ed3dedf40,/awards/dubai_lynx/2023/campaigns/riyadh-the-new-city-of-light-riyadh-art-hillknowlton-strategies-2023-2/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,FLY ME TO YAS,YAS ISLAND,MOMENTUM MENA,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7fc7282a88ab4b2cb737f6b29d370983,/awards/dubai_lynx/2023/campaigns/fly-me-to-yas-yas-island-momentum-mena-2023/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,MUBADALA - BEST PR CAMPAIGN,MUBADALA,MUBADALA,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fd5611e65ad14b02abe312141c0c8094,/awards/dubai_lynx/2023/campaigns/mubadala-best-pr-campaign-mubadala-mubadala-2023/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,DELIVERY FROM THE FUTURE,HUNGERSTATION,WUNDERMAN THOMPSON,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4513d0ee443d442b993864681b29f24e,/awards/dubai_lynx/2023/campaigns/delivery-from-the-future-hungerstation-wunderman-thompson-2023-3/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,ENTER OZWORLD,ADIDAS,? AND US,Community Management,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2e918166750e4b2c96564f9e565c9825,/awards/dubai_lynx/2023/campaigns/enter-ozworld-adidas-and-us-2023-10/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,UNAIMAGINABLE,HARDEES,? AND US,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/adad007b8c1c4782a6425447cf4a7df1,/awards/dubai_lynx/2023/campaigns/unaimaginable-hardees-and-us-2023-12/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE UNWINNABLE RACE,GEMS EDUCATION,MEMAC OGILVY,Content Creation & Production,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/31de02f988f540c782ee296d7eb8e259,/awards/dubai_lynx/2023/campaigns/the-unwinnable-race-gems-education-memac-ogilvy-2023-4/
Dubai Lynx,2023,SPONSORSHIP & BRAND PARTNERSHIP,THE OFF/SIDE,VODAFONE,WUNDERMAN THOMPSON DOHA,Content Creation & Production,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5d4e03974d4d44dca3258f621b9c6c7e,/awards/dubai_lynx/2023/campaigns/the-offside-vodafone-wunderman-thompson-doha-2023-7/
